compound_id,name,mono_mass,source_type,unit,median_content,min_content,max_content,iqr_content,n_foods_measured,n_total_foods
15982,alpha-Turmerone,218.167065326,Compound,mg/100g,0.37,0.37,0.37,0,1,561
16059,Curlone,218.167065326,Compound,mg/100g,12,12,12,0,1,561
17395,Turmerone,218.167065326,Compound,mg/100g,2250,2250,2250,0,1,561
1221,Arbutin,272.089602866,Compound,mg/100g,0.4725,0,1500,1.1072500135,4,561
13639,Amygdalin,457.158410711,Compound,mg/100g,1750,400,8000,2838.75,5,561
17094,Quercetin 3-xyloside,434.084911418,Compound,mg/100g,0.1771251135,0,13,1.157603753,7,561
275,Cis-5-Caffeoylquinic acid,354.095082174,Compound,mg/100g,42.6,6.9,67.7,30.4,3,561
15871,Cymbopogonol,426.386166222,Compound,mg/100g,20,20,20,0,1,561
138,Apigenin 7-O-glucuronide,446.084911418,Compound,mg/100g,7.400000215,7.400000215,7.400000215,0,1,561
374,Phytic acid,659.861370576,Compound,mg/100g,1175,260,6400,4370,12,561
826,2-(4-Methylphenyl)-2-propanol,150.104465071,Compound,mg/100g,2.1625,0,900,15.0465,9,561
2515,Osthol,244.109944378,Compound,mg/100g,61,61,240.75,89.875,3,561
3243,Ethanamine,45.057849229,Compound,mg/100g,0.185,0.1,0.34,0.1775,6,561
3995,alpha-Terpinyl acetate,196.146329884,Compound,mg/100g,74.6,74.6,74.6,0,2,561
7671,Ethyl methyl amine,59.073499293,Compound,mg/100g,0.7,0.09,0.7,0.305,3,561
7988,Dec-2-en-1-al,156.151415264,Compound,mg/100g,0.16,0.16,0.16,0,2,561
8007,trans-Isoasarone,208.109944378,Compound,mg/100g,40,40,40,0,2,561
8530,Geranylacetone,194.167065326,Compound,mg/100g,30,0.00005,30,14.999975,3,561
9030,Bornyl acetate,196.146329884,Compound,mg/100g,5.35,0.005,505.4,22.925,13,561
10583,N-Methylphenethylamine,135.104799421,Compound,mg/100g,0.165,0.11,0.21,0.0775,5,561
11935,Elemicin,208.109944378,Compound,mg/100g,176,1.8,200,117.9,4,561
12062,Benzylamine,107.073499293,Compound,mg/100g,0.28,0.06,0.34,0.105,5,561
12152,Falcarindiol,260.177630012,Compound,mg/100g,5.0075,0.64,8.8,7.72875,2,561
12650,N-Methylbenzylamine,121.089149357,Compound,mg/100g,1.6,1.6,1.6,0,2,561
12737,Diosgenin,414.31339521,Compound,mg/100g,570,570,1115,0,3,561
12768,Petroselinic acid,282.255880332,Compound,mg/100g,29752,3302,71500,64167.5,8,561
12841,Biphenyl,154.07825032,Compound,mg/100g,0.4,0.4,0.4,0,2,561
13955,Daucol,238.193280076,Compound,mg/100g,77.25,53.5,101,47.5,2,561
14036,Daucene,204.187800768,Compound,mg/100g,20,9,20,5.5,3,561
14657,Myristicin,192.07864425,Compound,mg/100g,37.75,1.725,42250,534.9125,6,561
15008,"(Z)-2,6,10-Bisabolatriene",204.187800768,Compound,mg/100g,0.975,0.8,3,0.8125,4,561
15021,"2,6,10-Bisabolatriene",204.187800768,Compound,mg/100g,26.4,26.4,26.4,0,2,561
15491,Carotol,222.198365454,Compound,mg/100g,145,0.8,457.5,342.525,2,561
15492,"5,8-Epoxydaucane",222.198365454,Compound,mg/100g,0.035,0.035,0.035,0,2,561
17561,Geranyl 2-methylpropanoate,224.177630012,Compound,mg/100g,50,50,50,0,2,561
21778,4-Hydroxybenzoic acid glucoside,300.084517475,Compound,mg/100g,1.1,0.3,1.533333381,0.399999987,9,561
21873,"(E)-2,6,10-Bisabolatriene",204.187800768,Compound,mg/100g,26.8,26.8,26.8,0,2,561
614,Isovitexin,432.10564686,Compound,mg/100g,0.581812499,0.258825,0.904799998,0.322987499,1,561
4652,Carnaubic acid,368.36543078,Compound,mg/100g,69,28.5,109.5,40.5,2,561
5483,Glycosides,584.283276872,Compound,mg/100g,1650,50,3250,1600,2,561
9623,Invert sugar,360.126776213,Compound,mg/100g,60000,60000,60000,0,1,561
14568,gamma-Taraxasterol,426.386166222,Compound,mg/100g,9250,9250,9250,0,1,561
19147,Pentosan polysulfate,601.922340398,Compound,mg/100g,4050,3600,4500,450,2,561
872,4-Methoxybenzaldehyde,136.0524295,Compound,mg/100g,53.025,0.528571439,83.7,22.33035714025,3,561
1465,trans-beta-Ocimene,136.125200512,Compound,mg/100g,7.05,1,1252.8,17.6275,9,561
2796,cis-Anethole,148.088815006,Compound,mg/100g,11.275,5,20,10.0875,3,561
12395,1-Methoxy-4-(2-propenyl)benzene,148.088815006,Compound,mg/100g,0.65,0,81500,88.5,17,561
12664,Isopimpinellin,246.052823422,Compound,mg/100g,2.75,0.05,6.082500041,3.329714282,3,561
12755,Imperatorin,270.089208936,Compound,mg/100g,0.35,0.053,170,1.15,4,561
13,Cyanidin 3-(6''-succinyl-glucoside),549.124430508,Compound,mg/100g,1.223153816,1.223153816,1.223153816,0,1,561
17155,Cyanidin 3-arabinoside,419.097821828,Compound,mg/100g,0,0,252.767112732,2.629188764,17,561
17166,Cyanidin 3-galactoside,449.108386514,Compound,mg/100g,0,0,557.665008545,3.2194999845,18,561
17184,Cyanidin 3-(2G-glucosylrutinoside),757.219118752,Compound,mg/100g,0,0,43.629998843,0.4895196035,12,561
7050,Cyanidin 3-rutinoside,595.166295322,Compound,mg/100g,0.689500004,0,160.787571498,7.4529167115,19,561
2725,Cyanidin 3-sophoroside,611.161209944,Compound,mg/100g,0,0,36.907041345,0.106445998,11,561
17199,Delphinidin 3-arabinoside,435.09273645,Compound,mg/100g,0,0,64.8,0.559499994,13,561
17209,Delphinidin 3-galactoside,465.103301136,Compound,mg/100g,0,0,75.4,1.01850003,13,561
17198,Delphinidin 3-glucoside,465.103301136,Compound,mg/100g,0,0,87.15,2.52877270125,20,561
17202,Delphinidin 3-rutinoside,611.161209944,Compound,mg/100g,0,0,304.91670445,0,10,561
17217,Malvidin 3-arabinoside,463.124036578,Compound,mg/100g,0,0,13.421117783,0.6244999765,13,561
2714,Malvidin 3-glucoside,493.134601264,Compound,mg/100g,0,0,39.227499677,2.51619631675,16,561
17306,Pelargonidin 3-(6''-malonylglucoside),519.113865822,Compound,mg/100g,0,0,4.787822723,2.3939113615,3,561
14,Pelargonidin 3-(6''-succinyl-glucoside),533.129515886,Compound,mg/100g,9.55439367,0,1892.977788,975.445264068,4,561
31,Pelargonidin 3-arabinoside,403.102907206,Compound,mg/100g,0,0,2.140646696,0.3162499965,6,561
2748,Pelargonidin 3-glucoside,433.113471892,Compound,mg/100g,0,0,47.146609661,1.001400018,13,561
21825,Pelargonidin 3-rutinoside,579.1713807,Compound,mg/100g,0,0,2.482702037,0.2955531345,11,561
17314,Peonidin 3-galactoside,463.124036578,Compound,mg/100g,0,0,22.026014328,0.7027098895,13,561
17315,Peonidin 3-glucoside,463.124036578,Compound,mg/100g,0.1343680375,0,19.65,2.2156250175,17,561
17312,Peonidin 3-rutinoside,609.181945386,Compound,mg/100g,0,0,7.416894957,1.602879534,12,561
17321,Petunidin 3-arabinoside,433.113471892,Compound,mg/100g,0,0,16.2,0.363499999,13,561
17320,Petunidin 3-galactoside,479.1189512,Compound,mg/100g,0,0,28.35,0.525249988,13,561
17324,Petunidin 3-glucoside,479.1189512,Compound,mg/100g,0,0,55.05,0.800000012,19,561
2736,Morin,302.042652674,Compound,mg/100g,0,0,0.060000002,0,6,561
16883,Isorhamnetin 3-glucuronide,492.090390726,Compound,mg/100g,0,0,0,0,3,561
21876,Gallic acid 4-glucoside,332.074346715,Compound,mg/100g,0,0,0.5,0.075000003,6,561
233,Galloyl glucose,332.074346732,Compound,mg/100g,0.133333338,0,6.550000191,1.602499984,7,561
22009,Protocatechuic acid 4-glucoside,316.079432095,Compound,mg/100g,0.233333337,0,0.449999996,0.35833334,6,561
221,Ellagic acid glucoside,464.059090575,Compound,mg/100g,3.96666654,2.8528098,9.130000114,3.138595157,2,561
236,5-p-Coumaroylquinic acid,338.100167552,Compound,mg/100g,0,0,1.050000012,0.074999999,14,561
12665,Glucocaffeic acid,342.095082174,Compound,mg/100g,0.166666669,0,0.300000012,0.16666666925,6,561
15910,1-O-Caffeoylglucose,342.095082174,Compound,mg/100g,0.50000002,0,3.230000019,1.6308333415,6,561
2590,m-Coumaric acid,164.047344122,Compound,mg/100g,0.0375,0,12.5,0.4111875,8,561
21359,trans-p-Coumaric acid 4-glucoside,326.100167552,Compound,mg/100g,0.500000015,0,327.5,0.4427794715,9,561
256,Ferulic acid 4-glucoside,356.110732238,Compound,mg/100g,0.266666676,0,345,0.425000008,7,561
19931,2-Hexenyl acetate,142.099379692,Compound,mg/100g,0.0000605,0.0000605,0.0000605,0,1,561
1267,Hexyl acetate,144.115029756,Compound,mg/100g,0.01100312,0.00000624,0.022,0.01099688,2,561
30,21:5,,Nutrient,mg/100g,0,0,350,20,23,561
2609,6''-Acetyldaidzin,458.121296908,Compound,mg/100g,0.9593750085,0,38.260001342,12.54499989725,1,561
669,6''-O-Acetylgenistin,474.116211528,Compound,mg/100g,2.904375058,0.188461542,49.330001354,9.14656224675,1,561
21182,6''-Malonyldaidzin,502.111126148,Compound,mg/100g,4.991538482,0,100.603330612,7.12589758025,1,561
670,6''-Malonylgenistin,518.106040768,Compound,mg/100g,6.601666768,0.63499999,120.306666056,13.465304396,1,561
12228,Daidzin,416.110732224,Compound,mg/100g,15.699999809,0.477500007,85.854999542,42.915000813,1,561
12224,Genistin,432.10564686,Compound,mg/100g,32.200000763,1.555000007,103.277368238,63.218331728,1,561
19102,6''-Acetylglycitin,488.13186161,Compound,mg/100g,0.171250001,0,4.833333333,2.899999936,1,561
18883,6''-Malonylglycitin,532.121690854,Compound,mg/100g,2.788226438,0,34.369999886,5.20449781825,1,561
12222,Formononetin,268.073558866,Compound,mg/100g,0.02085,0,6.159999847,1.54622496175,2,561
17330,Glycitin,446.121296908,Compound,mg/100g,5.067499995,0,626.45,10.047499645,1,561
661,Raffinose,504.169034976,Compound,mg/100g,600,90,4000,585,10,561
2645,Isoschaftoside,564.147905604,Compound,mg/100g,27.8,27.8,27.8,0,1,561
3660,Polysaccharides,504.169034976,Compound,mg/100g,12000,12000,12000,0,1,561
3696,Saponins,1130.550903649,Compound,mg/100g,2750,1000,5000,2000,3,561
5557,Phosphatidylethanolamine,747.520290239,Compound,mg/100g,620,92.25,18351.2,9129.475,3,561
5563,Erythroneopterin,253.081103865,Compound,mg/100g,0.0014,0.0014,0.0014,0,1,561
5584,Isoxanthopterin,179.044324429,Compound,mg/100g,0.0062,0.0062,0.0062,0,1,561
5614,Pterin,163.049409807,Compound,mg/100g,0.0052,0.0052,0.0052,0,1,561
5666,Verbacose,828.274681836,Compound,mg/100g,34.5,34.5,34.5,0,1,561
5667,Verbascose,828.274681836,Compound,mg/100g,3400,300,3800,1325,4,561
10749,Ciceritol,518.18468504,Compound,mg/100g,51.5,51.5,51.5,0,1,561
12269,Adenine,540.21798074,Compound,mg/100g,35.5,35.5,35.5,0,1,561
12527,D-Pinitol,194.07903818,Compound,mg/100g,624.5,50,6250,2113.25,3,561
13176,Soyasaponin I,942.518815692,Compound,mg/100g,195,80,1200,500,1,561
13994,Galactopinitol B,356.13186161,Compound,mg/100g,115,115,115,0,1,561
14509,L-5-Oxo-2-pyrrolidinecarboxylic acid,129.042593095,Compound,mg/100g,200,200,200,0,1,561
742,Gossypol,518.194067936,Compound,mg/100g,127.5,1,375,187,2,561
1112,Tartaric acid,150.016437924,Compound,mg/100g,1415,1.75,20000,10347.5,5,561
2523,Quercetin 7-glucoside,464.095476104,Compound,mg/100g,2.2,2.2,2.2,0,1,561
2772,"6-Acetyl-2,2-dimethyl-2H-1-benzopyran",202.099379692,Compound,mg/100g,1,1,1,0,1,561
5675,"1,2-Anhydrido-4,5-dihydroniveusin A",376.152203122,Compound,mg/100g,16.1,16.1,16.1,0,1,561
5677,"1-Methoxy-4,5-dihydroniveusin A",408.178417872,Compound,mg/100g,20.7,20.7,20.7,0,1,561
5682,15-Hydroxy-3-dehydrodeoxyfruticin,376.152203113,Compound,mg/100g,7.8,7.8,7.8,0,1,561
5699,3-Ethoxyniveusin A,424.209718,Compound,mg/100g,1.1,1.1,1.1,0,1,561
8827,"1,2-Anhydridoniveusin",376.152203122,Compound,mg/100g,22.8,22.8,22.8,0,1,561
12887,Niveusin C,378.167853186,Compound,mg/100g,7.7,4,11.4,3.7,1,561
14502,(-)-Menthol,156.151415264,Compound,mg/100g,188.15,0.155,27250,1032.6625,7,561
14593,Faradiol,442.381080844,Compound,mg/100g,780,780,780,0,1,561
15632,Argophyllin B,380.18350325,Compound,mg/100g,17.6,17.6,17.6,0,1,561
18234,Heliantriol C,458.375995466,Compound,mg/100g,10,10,10,0,1,561
18235,Heliantriol F,458.375995466,Compound,mg/100g,0.5,0.5,0.5,0,1,561
21773,Isorhamnetin 3-O-b-D-glucopyranoside,478.111126168,Compound,mg/100g,0.085000001,0,8.099999905,0.3825000025,4,561
16418,Isorhamnetin 3-glucoside 7-rhamnoside,624.169034976,Compound,mg/100g,7.049999952,7.049999952,7.049999952,0,1,561
609,Isorhamnetin 3-rutinoside,624.169034976,Compound,mg/100g,18.150000572,18.150000572,18.150000572,0,1,561
606,Isorhamnetin 7-glucoside,478.111126168,Compound,mg/100g,0.129999995,0.129999995,0.129999995,0,1,561
5747,Hemin,651.146150372,Compound,mg/100g,0.03,0.03,0.03,0,1,561
12529,L-Quebrachitol,194.07903818,Compound,mg/100g,350,350,350,0,1,561
2999,Adipostatin A,320.271530396,Compound,mg/100g,0.317571427,0.01575,1.649485676,0.620576765,4,561
435,N-Methyltyramine,151.099714043,Compound,mg/100g,4.8,4.8,4.8,0,1,561
1976,L-Cystathionine,222.067427636,Compound,mg/100g,0.007,0.007,0.007,0,1,561
5768,Diethylamine,73.089149357,Compound,mg/100g,0.435,0.3,0.57,0.135,2,561
12592,Dimethylamine,45.057849229,Compound,mg/100g,0.23,0.16,0.24,0.04,3,561
12753,Hordenine,165.115364107,Compound,mg/100g,6.3,6.3,6.3,0,1,561
3578,Calcium oxalate,127.9422494,Compound,mg/100g,45.25,32,4000,275.8125,5,561
954,Naphthalene,128.062600256,Compound,mg/100g,100,4.9e-08,1500,299.999999768,4,561
2119,6-Propyltridecane,226.266051088,Compound,mg/100g,500,500,500,0,1,561
2708,Juglone,174.031694058,Compound,mg/100g,126,11.746999931,480.5,246.3125,2,561
4122,Oct-2-en-1-al,126.10446507,Compound,mg/100g,1800,1800,1800,0,1,561
4727,N-Dodecane,170.203450832,Compound,mg/100g,250.001275,0.00255,500,249.998725,2,561
4732,N-Tetradecane,198.23475096,Compound,mg/100g,2700,2700,2700,0,1,561
4983,Undecane,156.187800768,Compound,mg/100g,0.3,0.1,800,399.95,3,561
5815,"1,2,3-Trimethylbenzene",120.093900384,Compound,mg/100g,900,900,900,0,1,561
5816,"1,2,4-Trimethylbenzene",120.093900384,Compound,mg/100g,300,300,300,0,1,561
5820,"1,2-Dimethylbenzene",106.07825032,Compound,mg/100g,400,400,400,0,1,561
5821,"1,4-Dimethylbenzene",106.07825032,Compound,mg/100g,300,300,300,0,1,561
5822,"2,2-Dimethyldecan-1-ol",186.198365457,Compound,mg/100g,1300,1300,1300,0,1,561
5823,"2,6,10-trimethyldodecane",212.250401024,Compound,mg/100g,600,600,600,0,1,561
5825,2-Hydroxy-4-methoxybenzaldehyde,152.047344122,Compound,mg/100g,2400,2400,2400,0,1,561
5828,3-Methyltridecane,198.23475096,Compound,mg/100g,800,800,800,0,1,561
5842,Naphthalen-1-ol,144.057514878,Compound,mg/100g,2700,2700,2700,0,1,561
8103,Methyl 3-hydroxyisovalerate,132.07864425,Compound,mg/100g,1500.00005,0.0001,3000,1499.99995,2,561
10840,1-Methylnaphthalene,142.07825032,Compound,mg/100g,1200,1200,1200,0,1,561
11500,3-Hexen-1-ol,100.088815006,Compound,mg/100g,3100,0,6200,3100,2,561
11955,Hexadecane,226.266051088,Compound,mg/100g,7300,7300,7300,0,1,561
12155,2-Phenylethanol,122.073164942,Compound,mg/100g,0.063,0.0002,1600,3.235925,6,561
14515,5-Isopropyl-2-methylphenol,150.104465071,Compound,mg/100g,0.05,0,1980.5,356.3625,19,561
230,Valoneic acid dilactone,470.012140382,Compound,mg/100g,18,0,196.870864868,89.74613444,3,561
822,"4-Hydroxy-3,5-dimethoxybenzaldehyde",182.057908808,Compound,mg/100g,0.9,0.87299999,26.25,12.688500005,1,561
1305,Stigmastanol,416.401816286,Compound,mg/100g,0,0,0,0,1,561
1361,Ostreasterol,398.354866094,Compound,mg/100g,0.175,0.175,0.175,0,1,561
1532,Betulinic acid,456.360345402,Compound,mg/100g,150,0.34,5300,128,5,561
1850,Stigmast-7-en-3-ol,414.386166222,Compound,mg/100g,0.3,0.3,0.3,0,1,561
4213,delta-5-Avenasterol,412.370516158,Compound,mg/100g,6.25,6.25,6.25,0,1,561
5852,delta-7-Campesterol,400.370516158,Compound,mg/100g,0,0,0,0,1,561
12125,Cholestanol,388.370516158,Compound,mg/100g,0.1,0.1,0.1,0,1,561
12497,Clerosterol,412.370516166,Compound,mg/100g,1.75,1.75,1.75,0,1,561
12499,Brassicasterol,398.354866094,Compound,mg/100g,0.075,0.075,0.075,0,1,561
12736,delta7-Avenasterol,412.370516158,Compound,mg/100g,0.1,0.1,0.1,0,1,561
11595,Dimethicone,162.089618264,Compound,mg/100g,2600,1000,35000,17000,3,561
6968,Anthracene,178.07825032,Compound,mg/100g,2.8e-08,2.3e-08,0.0003,0.0001499885,2,561
15354,Uric acid,168.028340014,Compound,mg/100g,10.8,10.8,10.8,0,1,561
12576,(+)-Sesamin,354.110338308,Compound,mg/100g,420.990536009,0,644.501640945,475.356018067,2,561
18411,Sesaminol,370.10525293,Compound,mg/100g,164.8915387665,0,305.425862107,169.4037727615,2,561
12390,Sesamolin,370.10525293,Compound,mg/100g,188.5333049985,0,287.333114124,153.72323236725,2,561
1136,D-Xylose,150.05282343,Compound,mg/100g,1290,1150,1430,140,2,561
1160,Galacturonic acid,194.042652674,Compound,mg/100g,4377.8,4377.8,4377.8,0,1,561
1176,Isodulcitol,492.205420482,Compound,mg/100g,1149.5,1149.5,1149.5,0,1,561
5966,Pentoses,150.05282343,Compound,mg/100g,449.35,449.35,449.35,0,1,561
12309,L-Arabinose,150.05282343,Compound,mg/100g,577.5,577.5,577.5,0,1,561
17853,Neolinustatin,423.174060775,Compound,mg/100g,190,190,190,0,1,561
17857,Linustatin,409.158410711,Compound,mg/100g,170,170,170,0,1,561
5973,Carbonate,59.984743866,Compound,mg/100g,90,90,90,0,1,561
19131,(13Z)-beta-Carotene,536.438201803,Compound,mg/100g,1.92,1.92,1.92,0,1,561
6199,Charantin,473.241352471,Compound,mg/100g,150,150,150,0,1,561
12469,alpha-Eleostearic acid,278.224580204,Compound,mg/100g,11815.1,11815.1,11815.1,0,1,561
1304,alpha1-Sitosterol,426.386166222,Compound,mg/100g,18.05,18.05,18.05,0,1,561
4093,beta-Amyrin,426.386166222,Compound,mg/100g,7.35,1.3,100,49.35,3,561
4684,Obtusifoliol,426.386166222,Compound,mg/100g,4.1,4.1,4.1,0,1,561
11549,24-Methylenelophenol,412.370516158,Compound,mg/100g,5.65,5.65,5.65,0,1,561
14441,24-Methylenecycloartan-3-ol,440.401816286,Compound,mg/100g,3.1,3.1,3.1,0,1,561
15507,Cycloartenol,426.386166222,Compound,mg/100g,9.75,9.75,9.75,0,1,561
16369,Apigenin 7-glucoside,432.10564686,Compound,mg/100g,0.093500003,0,8.185428492,2.1866071275,2,561
16378,Isorhoifolin,578.163555668,Compound,mg/100g,63.0739629755,1.102000016,125.045925935,61.9719629595,2,561
12398,Isoorientin,448.100561482,Compound,mg/100g,0.224600005,0.224600005,0.224600005,0,1,561
842,"2,4-Dihydroxybenzoic acid",154.026608673,Compound,mg/100g,0.510499989,0.00481575,4.25,1.5060460505,2,561
845,"2,6-Dihydroxybenzoic acid",154.026608673,Compound,mg/100g,0.0254065005,0.000813,0.050000001,0.0245935005,1,561
262,Hydroxycaffeic acid,196.037173366,Compound,mg/100g,0.0055,0.0055,0.0055,0,1,561
13412,Acteoside,624.205420482,Compound,mg/100g,39.400001526,0,1365,50.885546792,3,561
316,"3,4-Dihydroxyphenylacetic acid",168.042258744,Compound,mg/100g,1.5,0.003546667,3.333333333,1.752222224,1,561
1783,3-Methoxy-4-hydroxyphenylacetic acid,182.057908808,Compound,mg/100g,1.75,0.01075,73.5,22.61125000025,1,561
317,Homoveratric acid,196.073558872,Compound,mg/100g,0.0233478335,0.000695667,0.046,0.0226521665,1,561
318,Methoxyphenylacetic acid,166.062994186,Compound,mg/100g,2.25,0,4.5,2.25,1,561
8858,"3-(3,4-Dihydroxyphenyl)propanoic acid",182.057908808,Compound,mg/100g,3.75,1.5,6,2.25,1,561
849,Phloretic acid,166.062994186,Compound,mg/100g,4.4000000005,2.800000001,6,1.5999999995,1,561
11306,8-Acetoxypinoresinol,416.147117744,Compound,mg/100g,0.668170743,0.447090873,0.757120006,0.1550145665,1,561
344,Hydroxytyrosol acetate,196.073558872,Compound,mg/100g,1.419435373,1.357110775,1.481759971,0.062324598,1,561
346,"3,4-DHPEA-EA",378.13146768,Compound,mg/100g,9,1.096199989,17.5,2.281855113,1,561
16348,Oleacein,320.125988372,Compound,mg/100g,7.78749657,5.74240011,25.162038933,9.7098194115,1,561
14972,Demethyloleuropein,526.168641046,Compound,mg/100g,13,0,22.555714216,11.277857108,1,561
21830,Hydroxytyrosol 4'-O-glucoside,316.115817616,Compound,mg/100g,0,0,0,0,1,561
352,Ligstroside-aglycone,362.136553058,Compound,mg/100g,5.998616854,1.748136993,8.206182962,3.2290229845,1,561
21542,Oleoside 11-methyl ester,404.13186161,Compound,mg/100g,0.8114013225,0.006136,1.616666645,0.8052653225,1,561
3415,Oleoside dimethyl ester,418.147511674,Compound,mg/100g,0,0,0,0,1,561
351,Oleuropein-aglycone,378.13146768,Compound,mg/100g,12.545303345,3.669524876,81.82414375,46.438221096,1,561
345,p-HPEA-AC,180.07864425,Compound,mg/100g,0.004054257,0.004054257,0.004054257,0,1,561
350,p-HPEA-EA,304.13107375,Compound,mg/100g,3.805064282,1.527639985,6.909886517,2.691123266,1,561
349,p-HPEA-EDA,304.13107375,Compound,mg/100g,7.151603848,3.898799956,14.278248302,5.189724173,1,561
1130,Amylose,180.063388116,Compound,mg/100g,6825.875,6553.75,7098,272.125,2,561
1412,Castasterone,464.350174646,Compound,mg/100g,0.686,0.012,1.36,0.674,2,561
1529,Oryzalexin A,302.224580204,Compound,mg/100g,0.12,0.12,0.12,0,1,561
1857,Oryzalexin B,302.224580204,Compound,mg/100g,0.06,0.06,0.06,0,1,561
1858,Oryzalexin C,300.20893014,Compound,mg/100g,0.54,0.54,0.54,0,1,561
2440,Tricin,330.073952802,Compound,mg/100g,0.0066,0.0066,0.0066,0,1,561
3108,Coronaric acid,296.23514489,Compound,mg/100g,0.01,0.01,0.01,0,1,561
3202,1H-Indol-3-ylacetyl-myo-inositol,337.116151967,Compound,mg/100g,0.45,0.45,0.45,0,1,561
6380,(+)-Dehydrovomifoliol,222.12559444,Compound,mg/100g,0.1,0.1,0.1,0,1,561
6382,"(11R,12S,13S)-Epoxy-hydroxyoctadeca-cis-9-cis-15-dien-1-oic acid",310.214409448,Compound,mg/100g,0.09,0.09,0.09,0,1,561
6383,"(11S,12S,13S)-Epoxy-hydroxyoctadeca-cis-9-cis-15-dien-1-oic acid",310.214409448,Compound,mg/100g,0.04,0.04,0.04,0,1,561
6398,Ceramide,481.449494759,Compound,mg/100g,1.5,1.5,1.5,0,1,561
12699,Dolichosterone,462.334524582,Compound,mg/100g,0.84,0.84,0.84,0,1,561
15636,Ineketone,318.219494826,Compound,mg/100g,0.0003,0.0003,0.0003,0,1,561
15690,Momilactone A,314.188194698,Compound,mg/100g,0.4,0.4,0.4,0,1,561
15691,Momilactone B,330.18310932,Compound,mg/100g,0.1,0.1,0.1,0,1,561
23577,Vernolic acid,296.23514489,Compound,mg/100g,0.01,0.01,0.01,0,1,561
11710,Hexyl hexanoate,200.177630012,Compound,mg/100g,2.2,2.2,2.2,0,1,561
11711,Hexyl butyrate,172.146329884,Compound,mg/100g,0.45,0.45,0.45,0,1,561
12255,8-Hydroxygenistein,286.047738052,Compound,mg/100g,0.6,0.4,360,0.2,4,561
2597,"Cyanidin 3,5-diglucoside",611.161209944,Compound,mg/100g,1.980000019,0,22.9,3.389500018,8,561
2614,"Delphinidin 3,5-diglucoside",627.156124566,Compound,mg/100g,0,0,2.109999895,0.781218759,4,561
75,Delphinidin 3-feruloylglucoside,641.150645258,Compound,mg/100g,0,0,1.100000024,0,3,561
2756,Petunin,641.17177463,Compound,mg/100g,0,0,0,0,3,561
21881,Petunidin 3-rhamnoside,447.129121956,Compound,mg/100g,0,0,0,0,3,561
201,Kaempferol 3-O-acetyl-glucoside,490.111126168,Compound,mg/100g,16.399999619,3.400000095,16.399999619,9.249999524,3,561
19122,Kaempferol 3-xylosylglucoside,580.142820226,Compound,mg/100g,11.5,0,11.5,0.363636276999999,3,561
203,Kaempferol 3-O-xylosyl-rutinoside,740.216379098,Compound,mg/100g,0.036000001,0.036000001,0.036000001,0,2,561
202,Quercetin 3-O-xylosyl-rutinoside,742.195643656,Compound,mg/100g,0.134000002,0.134000002,0.134000002,0,2,561
12360,Phytomenadione,450.349780716,Compound,µg,14.4,14.4,14.4,0,1,561
6558,Chloride,34.968852707,Compound,mg/100g,91.25,12,161,74.5,3,561
12323,Stachyose,666.221858406,Compound,mg/100g,1550,220,2500,1423.75,6,561
16599,Chlorophyll,893.54258959,Compound,mg/100g,1.65,0.05,20.5,10.225,3,561
521,Homoserine,119.058243159,Compound,mg/100g,73.3,73.3,73.3,0,1,561
523,O-Acetylhomoserine,161.068807845,Compound,mg/100g,43.3,43.3,43.3,0,1,561
1171,D-4-O-Methyl-myo-inositol,194.07903818,Compound,mg/100g,0.323,0.323,0.323,0,1,561
1480,Hentriacontane,436.500802048,Compound,mg/100g,50000,50000,50000,0,1,561
12488,Nicotinamide,122.048012824,Compound,mg/100g,2.1,0.07,500,249.965,3,561
1498,Glutathione,307.083805981,Compound,mg/100g,57.75,11.15,153.75,71.3,3,561
84,Phloretin-2'-O-(2''-O-xylosylglucoside),568.179205732,Compound,mg/100g,0.518000007,0,4.199999809,2.912584239,3,561
15558,Phlorizin,436.136946988,Compound,mg/100g,0.602499992,0,5.850000064,1.895183452,5,561
252,3-Sinapoylquinic acid,398.121296924,Compound,mg/100g,0,0,0,0,7,561
251,4-Sinapoylquinic acid,398.121296924,Compound,mg/100g,0,0,0,0,7,561
250,5-Sinapoylquinic acid,398.121296924,Compound,mg/100g,0,0,0,0,7,561
15784,Squalene,410.3912516,Compound,mg/100g,12.95,5.9,20,7.05,2,561
3292,Fumaric acid,116.010958616,Compound,mg/100g,19155,310,38000,18845,2,561
16690,Prunin,434.121296924,Compound,mg/100g,0.154115567,0.140943634,0.1672875,0.013171933,2,561
21890,"3,4',5,6,7,8-Hexahydroxyflavone",318.037567296,Compound,mg/100g,0.111924997,0.111924997,0.111924997,0,1,561
605,Isorhamnetin 3-galactoside,478.111126168,Compound,mg/100g,0.588274993,0.588274993,0.588274993,0,1,561
1054,Ascorbigen,305.089937217,Compound,mg/100g,61.2,2.5,119.9,58.7,2,561
16432,Punicalagin,1084.066539556,Compound,mg/100g,135.309997559,43.603334427,140,48.1983327865,1,561
756,Glycerol,92.047344122,Compound,mg/100g,30,30,30,0,1,561
1982,D-Mannitol,182.07903818,Compound,mg/100g,925,500,1350,425,1,561
2533,Casuarinin,936.086881068,Compound,mg/100g,320,320,320,0,1,561
2535,Casuariin,784.075922452,Compound,mg/100g,45.485,0.97,90,44.515,2,561
